hour_offset,total_events,unique_machines,add_events,remove_events,update_events,avg_cpu,avg_memory,std_cpu,std_memory,min_cpu,max_cpu,min_memory,max_memory,unique_switches,unique_platforms,hour_of_day,day_of_week,day_of_month,hour_sin,hour_cos,day_sin,day_cos,lag1_events,lag1_machines,lag1_cpu,lag2_events,lag2_machines,lag2_cpu,lag3_events,lag3_machines,lag3_cpu,lag6_events,lag6_machines,lag6_cpu,lag12_events,lag12_machines,lag12_cpu,lag24_events,lag24_machines,lag24_cpu,ma3_events,ma3_machines,ma3_cpu,ma6_events,ma6_machines,ma6_cpu,ma12_events,ma12_machines,ma12_cpu,ma24_events,ma24_machines,ma24_cpu,ma48_events,ma48_machines,ma48_cpu,roll12_std,roll12_max,roll12_min,roll24_std,roll24_max,roll24_min,pct_change_1h,pct_change_6h,pct_change_24h,diff_1h,diff_6h,diff_24h,cpu_memory_ratio,resource_total,resource_efficiency,events_per_machine,events_quantile,cpu_quantile,memory_quantile,is_high_load,is_low_load,load_category,is_business_hour,is_weekend,is_night,cpu_events_interaction,machines_events_ratio,switches_complexity
60.0,26.0,26.0,0.0,0.0,26.0,0.6905048076923077,0.36550668569711536,0.2024396722815504,0.08185464873756579,0.38671875,1.0,0.166748046875,0.5,24.0,4.0,12.0,2.0,2.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,6.0,3.0,0.5231119791666667,9.0,5.0,0.7345920138888888,13.0,7.0,0.7040264423076923,14.0,10.0,0.6873604910714286,69.0,51.0,0.7145040760869567,151.0,91.0,0.6333557533112583,13.666666666666666,11.333333333333334,0.6494029335826211,13.5,9.0,0.681919338916122,15.416666666666666,10.583333333333334,0.6905114342192816,112.79166666666667,82.5,0.6828819558933015,157.58333333333334,110.89583333333333,0.6523263409265527,8.129165598944029,29.0,5.0,117.87464939933481,408.0,5.0,3.333333333333333,0.8571428571428572,-0.8278145695364238,20.0,12.0,-125.0,1.8891663149992068,1.0560114933894231,24.620920834515207,0.9999999615384629,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.017953125,0.9629629629629629,96.0
60.5,74.14696258277816,57.64577017342189,0.0,0.0,26.0,0.6712141529317267,0.37012525687115894,0.2024396722815504,0.08185464873756579,0.38671875,1.0,0.166748046875,0.5,24.0,4.0,12.0,2.0,2.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,6.0,3.0,0.5231119791666667,9.0,5.0,0.7345920138888888,13.0,7.0,0.7040264423076923,14.0,10.0,0.6873604910714286,69.0,51.0,0.7145040760869567,151.0,91.0,0.6333557533112583,13.666666666666666,11.333333333333334,0.6494029335826211,13.5,9.0,0.681919338916122,15.416666666666666,10.583333333333334,0.6905114342192816,112.79166666666667,82.5,0.6828819558933015,157.58333333333334,110.89583333333333,0.6523263409265527,8.129165598944029,29.0,5.0,117.87464939933481,408.0,5.0,3.333333333333333,0.8571428571428572,-0.8278145695364238,20.0,12.0,-125.0,1.8891663149992068,1.0560114933894231,24.620920834515207,0.9999999615384629,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.017953125,0.9629629629629629,96.0
61.0,124.0,90.0,0.0,61.0,63.0,0.6757654989919354,0.39798662739415336,0.18741818775873695,0.16002355595377427,0.38671875,1.0,0.166748046875,1.0,61.0,4.0,13.0,2.0,2.0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,26.0,26.0,0.6905048076923077,6.0,3.0,0.5231119791666667,9.0,5.0,0.7345920138888888,10.0,5.0,0.7958984375,29.0,22.0,0.6459455818965518,408.0,319.0,0.7782437193627451,52.0,39.666666666666664,0.6297940952836366,32.5,23.166666666666668,0.6618971824981112,23.333333333333332,16.25,0.6929964273105637,100.95833333333333,72.95833333333333,0.6786120300445178,148.35416666666666,105.125,0.6539717014379588,32.44669287908406,124.0,5.0,99.82353088747256,301.0,5.0,3.769230769230769,11.4,-0.696078431372549,98.0,114.0,-284.0,1.6979560480725204,1.0737521263860887,115.48278366121693,1.377777762469136,9.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.08379492187499998,0.72,244.0
61.5,112.75999246952227,78.50746604776629,0.0,61.0,63.0,0.6868578582527698,0.39107019492825273,0.18741818775873695,0.16002355595377427,0.38671875,1.0,0.166748046875,1.0,61.0,4.0,13.0,2.0,2.0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,26.0,26.0,0.6905048076923077,6.0,3.0,0.5231119791666667,9.0,5.0,0.7345920138888888,10.0,5.0,0.7958984375,29.0,22.0,0.6459455818965518,408.0,319.0,0.7782437193627451,52.0,39.666666666666664,0.6297940952836366,32.5,23.166666666666668,0.6618971824981112,23.333333333333332,16.25,0.6929964273105637,100.95833333333333,72.95833333333333,0.6786120300445178,148.35416666666666,105.125,0.6539717014379588,32.44669287908406,124.0,5.0,99.82353088747256,301.0,5.0,3.769230769230769,11.4,-0.696078431372549,98.0,114.0,-284.0,1.6979560480725204,1.0737521263860887,115.48278366121693,1.377777762469136,9.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.08379492187499998,0.72,244.0
62.0,106.0,73.0,0.0,60.0,46.0,0.6965470224056602,0.4026477741745283,0.18575564411747936,0.15232176685697393,0.38671875,1.0,0.166748046875,1.0,55.0,4.0,14.0,2.0,2.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,124.0,90.0,0.6757654989919354,26.0,26.0,0.6905048076923077,6.0,3.0,0.5231119791666667,17.0,8.0,0.6433823529411766,25.0,16.0,0.687421875,301.0,217.0,0.6545239825581397,85.33333333333333,63.0,0.6876057763633011,47.333333333333336,34.0,0.670757960742192,30.083333333333332,21.0,0.6937568562610353,92.83333333333333,66.95833333333333,0.6803629900381645,139.4375,99.02083333333333,0.656031544869592,40.29991728695063,124.0,5.0,90.3166731521759,275.0,5.0,-0.14516129032258063,5.235294117647059,-0.6478405315614618,-18.0,89.0,-195.0,1.7299121891868512,1.0991947965801885,96.43413878563454,1.4520547746293866,8.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.07383398437499998,0.6822429906542056,220.0
62.5,75.02251151285232,55.29274157560569,0.0,60.0,46.0,0.743618392641792,0.46465815491944357,0.18575564411747936,0.15232176685697393,0.38671875,1.0,0.166748046875,1.0,55.0,4.0,14.0,2.0,2.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,124.0,90.0,0.6757654989919354,26.0,26.0,0.6905048076923077,6.0,3.0,0.5231119791666667,17.0,8.0,0.6433823529411766,25.0,16.0,0.687421875,301.0,217.0,0.6545239825581397,85.33333333333333,63.0,0.6876057763633011,47.333333333333336,34.0,0.670757960742192,30.083333333333332,21.0,0.6937568562610353,92.83333333333333,66.95833333333333,0.6803629900381645,139.4375,99.02083333333333,0.656031544869592,40.29991728695063,124.0,5.0,90.3166731521759,275.0,5.0,-0.14516129032258063,5.235294117647059,-0.6478405315614618,-18.0,89.0,-195.0,1.7299121891868512,1.0991947965801885,96.43413878563454,1.4520547746293866,8.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.07383398437499998,0.6822429906542056,220.0
63.0,43.0,43.0,0.0,12.0,31.0,0.7760719476744183,0.503997093023256,0.19875632191003137,0.2166356585695931,0.38671875,1.0,0.33349609375,1.0,31.0,4.0,15.0,2.0,2.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,106.0,73.0,0.6965470224056602,124.0,90.0,0.6757654989919354,26.0,26.0,0.6905048076923077,13.0,7.0,0.7040264423076923,10.0,8.0,0.7697265625,221.0,194.0,0.634783300339366,91.0,68.66666666666667,0.7161281563573381,52.333333333333336,40.0,0.6827655449699795,32.833333333333336,23.916666666666668,0.6942856383589034,85.41666666666667,60.666666666666664,0.6862500170104583,132.10416666666666,94.16666666666667,0.6594277563322183,39.929103838366615,124.0,5.0,86.56483705578357,275.0,5.0,-0.5943396226415094,2.3076923076923075,-0.8054298642533937,-63.0,30.0,-178.0,1.5398311192391911,1.2800690406976742,33.59191187426259,0.9999999767441866,6.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03337109374999998,0.9772727272727273,124.0
63.5,85.08700773041849,74.3247947365139,0.0,12.0,31.0,0.7609682017841689,0.45766266271220263,0.19875632191003137,0.2166356585695931,0.38671875,1.0,0.33349609375,1.0,31.0,4.0,15.0,2.0,2.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,106.0,73.0,0.6965470224056602,124.0,90.0,0.6757654989919354,26.0,26.0,0.6905048076923077,13.0,7.0,0.7040264423076923,10.0,8.0,0.7697265625,221.0,194.0,0.634783300339366,91.0,68.66666666666667,0.7161281563573381,52.333333333333336,40.0,0.6827655449699795,32.833333333333336,23.916666666666668,0.6942856383589034,85.41666666666667,60.666666666666664,0.6862500170104583,132.10416666666666,94.16666666666667,0.6594277563322183,39.929103838366615,124.0,5.0,86.56483705578357,275.0,5.0,-0.5943396226415094,2.3076923076923075,-0.8054298642533937,-63.0,30.0,-178.0,1.5398311192391911,1.2800690406976742,33.59191187426259,0.9999999767441866,6.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03337109374999998,0.9772727272727273,124.0
64.0,138.0,104.0,0.0,64.0,69.0,0.6918025362318843,0.44579547384510876,0.19304023793783887,0.19330345844939614,0.38671875,1.0,0.166748046875,1.0,75.0,4.0,16.0,2.0,2.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,43.0,43.0,0.7760719476744183,106.0,73.0,0.6965470224056602,124.0,90.0,0.6757654989919354,9.0,5.0,0.7345920138888888,5.0,4.0,0.7375,275.0,207.0,0.6385085227272725,95.66666666666667,73.33333333333333,0.721473835437321,73.83333333333333,56.5,0.6756339653604787,43.916666666666664,32.25,0.6904775163782272,79.70833333333333,56.375,0.6884706009064838,126.35416666666667,90.5625,0.6611285830293299,48.942374897503655,138.0,6.0,77.56931215633797,245.0,5.0,2.2093023255813953,14.333333333333334,-0.49818181818181817,95.0,129.0,-137.0,1.5518349220327166,1.1375980100769931,121.3081224382044,1.3269230641642014,9.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.09546875000000003,0.7482014388489209,300.0
64.5,153.8509556401517,107.83876573492451,0.0,64.0,69.0,0.6627861079188379,0.4179697008874207,0.19304023793783887,0.19330345844939614,0.38671875,1.0,0.166748046875,1.0,75.0,4.0,16.0,2.0,2.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,43.0,43.0,0.7760719476744183,106.0,73.0,0.6965470224056602,124.0,90.0,0.6757654989919354,9.0,5.0,0.7345920138888888,5.0,4.0,0.7375,275.0,207.0,0.6385085227272725,95.66666666666667,73.33333333333333,0.721473835437321,73.83333333333333,56.5,0.6756339653604787,43.916666666666664,32.25,0.6904775163782272,79.70833333333333,56.375,0.6884706009064838,126.35416666666667,90.5625,0.6611285830293299,48.942374897503655,138.0,6.0,77.56931215633797,245.0,5.0,2.2093023255813953,14.333333333333334,-0.49818181818181817,95.0,129.0,-137.0,1.5518349220327166,1.1375980100769931,121.3081224382044,1.3269230641642014,9.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.09546875000000003,0.7482014388489209,300.0
65.0,155.0,109.0,0.0,82.0,69.0,0.6624117943548387,0.3915448588709678,0.18063977766750197,0.1607180872021306,0.38671875,1.0,0.166748046875,1.0,74.0,4.0,17.0,2.0,2.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,138.0,104.0,0.6918025362318843,43.0,43.0,0.7760719476744183,106.0,73.0,0.6965470224056602,6.0,3.0,0.5231119791666667,21.0,13.0,0.6666666666666667,245.0,166.0,0.6398038903061228,112.0,85.33333333333333,0.710095426087047,98.66666666666667,74.16666666666667,0.6988506012251742,55.083333333333336,40.25,0.6901229436855748,75.95833333333333,54.0,0.6894125969085136,118.77083333333333,85.625,0.662383889308238,57.73522374259756,155.0,6.0,71.14008175343673,213.0,5.0,0.12318840579710155,24.833333333333332,-0.36734693877551017,17.0,149.0,-90.0,1.6917859794633496,1.0539566532258065,147.06473217932205,1.4220183355778135,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.10267382812499999,0.6987179487179487,296.0
65.5,156.57947033585035,109.24853762991859,0.0,82.0,69.0,0.6590197539048355,0.3763373202359795,0.18063977766750197,0.1607180872021306,0.38671875,1.0,0.166748046875,1.0,74.0,4.0,17.0,2.0,2.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,138.0,104.0,0.6918025362318843,43.0,43.0,0.7760719476744183,106.0,73.0,0.6965470224056602,6.0,3.0,0.5231119791666667,21.0,13.0,0.6666666666666667,245.0,166.0,0.6398038903061228,112.0,85.33333333333333,0.710095426087047,98.66666666666667,74.16666666666667,0.6988506012251742,55.083333333333336,40.25,0.6901229436855748,75.95833333333333,54.0,0.6894125969085136,118.77083333333333,85.625,0.662383889308238,57.73522374259756,155.0,6.0,71.14008175343673,213.0,5.0,0.12318840579710155,24.833333333333332,-0.36734693877551017,17.0,149.0,-90.0,1.6917859794633496,1.0539566532258065,147.06473217932205,1.4220183355778135,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.10267382812499999,0.6987179487179487,296.0
66.0,153.0,109.0,0.0,70.0,82.0,0.6346635008169932,0.38250931883169953,0.1780757298189645,0.14035482002195127,0.38671875,1.0,0.166748046875,1.0,61.0,4.0,18.0,2.0,2.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,155.0,109.0,0.6624117943548387,138.0,104.0,0.6918025362318843,43.0,43.0,0.7760719476744183,26.0,26.0,0.6905048076923077,14.0,10.0,0.6873604910714286,213.0,151.0,0.6627512470657275,148.66666666666666,107.33333333333333,0.662959277134572,119.83333333333333,88.0,0.689543716745955,66.66666666666667,48.5,0.6857315278310385,73.45833333333333,52.25,0.6882422741481498,112.22916666666667,81.10416666666667,0.6631426753820931,62.491211503324706,155.0,6.0,67.05155652097618,200.0,5.0,-0.012903225806451646,4.884615384615385,-0.2816901408450704,-2.0,127.0,-60.0,1.659206221561407,1.0171728196486927,150.41676952798738,1.4036697118929384,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.09710351562499996,0.7077922077922078,244.0
66.5,136.6909921620672,93.84367937909936,0.0,70.0,82.0,0.6342815379427938,0.37077724987288896,0.1780757298189645,0.14035482002195127,0.38671875,1.0,0.166748046875,1.0,61.0,4.0,18.0,2.0,2.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,155.0,109.0,0.6624117943548387,138.0,104.0,0.6918025362318843,43.0,43.0,0.7760719476744183,26.0,26.0,0.6905048076923077,14.0,10.0,0.6873604910714286,213.0,151.0,0.6627512470657275,148.66666666666666,107.33333333333333,0.662959277134572,119.83333333333333,88.0,0.689543716745955,66.66666666666667,48.5,0.6857315278310385,73.45833333333333,52.25,0.6882422741481498,112.22916666666667,81.10416666666667,0.6631426753820931,62.491211503324706,155.0,6.0,67.05155652097618,200.0,5.0,-0.012903225806451646,4.884615384615385,-0.2816901408450704,-2.0,127.0,-60.0,1.659206221561407,1.0171728196486927,150.41676952798738,1.4036697118929384,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.09710351562499996,0.7077922077922078,244.0
